,id,gm,rb1,rb2,ilp,its_nodes,its_edges,rc_nodes,rc_edges
11686,11686,0.0039,0.00354,0.0034000000000000002,0.80928,36,41,4,4
11687,11687,0.00472,0.00478,0.00494,1.43506,45,52,4,4
11688,11688,0.0032,0.0026400000000000004,0.0027400000000000002,1.1071399999999998,28,33,4,4
11689,11689,0.00258,0.00304,0.0022400000000000002,0.28174,25,27,4,4
11690,11690,0.00298,0.0017399999999999998,0.00194,0.25398,22,23,4,4
11691,11691,0.0025,0.0021999999999999997,0.0022,0.2875599999999999,25,26,4,4
11692,11692,0.00424,0.003940000000000001,0.00364,1.90082,39,44,4,4
11693,11693,0.00292,0.00246,0.0025,0.42147999999999997,27,30,4,4
11694,11694,0.004239999999999999,0.0039,0.0036,1.90398,39,44,4,4
11695,11695,0.00296,0.0024799999999999996,0.0025200000000000005,0.49344,26,30,4,4
11696,11696,0.00352,0.0032600000000000003,0.003,0.76416,32,36,4,4
11697,11697,0.00264,0.00206,0.0022,0.49788,24,26,4,4
11698,11698,0.0018800000000000002,0.0014399999999999999,0.0016,0.1176,15,17,4,4
11699,11699,0.0034000000000000002,0.00296,0.00292,1.1837199999999999,32,35,4,4
11700,11700,0.0031399999999999996,0.00268,0.0032799999999999995,0.74608,29,32,4,4
11701,11701,0.0029,0.00256,0.0024,0.6025599999999999,27,29,4,4
11702,11702,0.004739999999999999,0.00446,0.00408,3.9838,46,51,4,4
11703,11703,0.0038399999999999997,0.0026400000000000004,0.0026,0.80382,28,31,4,4
11704,11704,0.003940000000000001,0.0037399999999999994,0.0033999999999999994,0.9606600000000001,38,42,4,4
11705,11705,0.00388,0.00346,0.0033,2.02576,37,40,4,4
11706,11706,0.0037400000000000003,0.0043,0.0032199999999999998,1.3910399999999998,36,39,4,4
11707,11707,0.00326,0.00276,0.00272,0.86684,31,33,4,4
11708,11708,0.00398,0.00356,0.0033999999999999994,0.93118,36,41,4,4
11709,11709,0.00358,0.003320000000000001,0.00318,0.7081000000000001,33,37,4,4
11710,11710,0.00292,0.0025200000000000005,0.00254,0.37215999999999994,26,30,4,4
11711,11711,0.0022,0.0017399999999999998,0.002,0.22716000000000003,20,22,4,4
11712,11712,0.00412,0.0036999999999999997,0.00414,0.9528800000000001,39,43,4,4
11713,11713,0.0030199999999999997,0.0030600000000000002,0.0026,0.7421599999999999,28,31,4,4
11714,11714,0.00388,0.00338,0.0033,0.9962200000000001,36,40,4,4
11715,11715,0.0037400000000000003,0.0025200000000000005,0.00256,0.68804,27,30,4,4
11716,11716,0.0021,0.00172,0.0018,0.14914,18,20,4,4
11717,11717,0.0030200000000000005,0.00248,0.0026,0.36504000000000003,27,31,4,4
11718,11718,0.00352,0.0030600000000000002,0.0030200000000000005,1.00946,33,36,4,4
11719,11719,0.00484,0.004659999999999999,0.004280000000000001,2.33322,46,52,4,4
11720,11720,0.005220000000000001,0.005,0.00454,5.88132,48,55,4,4
11721,11721,0.005399999999999999,0.0055,0.00468,1.93906,51,57,4,4
11722,11722,0.0036399999999999996,0.004,0.0031,0.6140800000000001,33,37,4,4
11723,11723,0.0039000000000000007,0.0033799999999999998,0.004059999999999999,1.3655199999999998,36,40,4,4
11724,11724,0.00404,0.00366,0.02652,2.38112,40,42,4,4
11725,11725,0.0038,0.0036200000000000004,0.0033799999999999998,0.7978,37,41,4,4
11726,11726,0.005,0.00378,0.0036999999999999997,0.86762,39,44,4,4
11727,11727,0.0016200000000000003,0.00114,0.00134,0.10318000000000001,14,15,4,4
11728,11728,0.0018,0.0014399999999999999,0.00162,0.13269999999999998,16,18,4,4
11729,11729,0.003,0.0027,0.0026,0.57352,28,31,4,4
11730,11730,0.0039,0.0034799999999999996,0.00338,1.70996,37,41,4,4
11731,11731,0.003,0.0027400000000000002,0.00254,0.64116,28,32,6,7
11732,11732,0.0037000000000000006,0.00334,0.00324,0.6167800000000001,34,40,6,7
11733,11733,0.0056,0.00566,0.004859999999999999,15.165320000000003,54,60,4,4
11734,11734,0.0030199999999999997,0.00254,0.00254,0.5446,28,30,4,4
11735,11735,0.00262,0.0020399999999999997,0.0022200000000000006,0.29796,24,26,4,4
11736,11736,0.0018800000000000002,0.0014399999999999999,0.0015199999999999999,0.11835999999999999,16,17,4,4
11737,11737,0.00324,0.0027400000000000002,0.00338,0.6086,29,33,4,4
11738,11738,0.00406,0.0048,0.00352,0.9265000000000001,38,44,4,4
11739,11739,0.004839999999999999,0.00378,0.00352,1.221,39,42,4,4
11740,11740,0.0034200000000000003,0.0030199999999999997,0.00292,1.1660599999999999,32,35,4,4
11741,11741,0.0036399999999999996,0.0031999999999999993,0.0032,0.7990000000000002,34,38,4,4
11742,11742,0.0033999999999999994,0.00284,0.0029,0.66586,30,34,4,4
11743,11743,0.00426,0.00416,0.0037199999999999998,1.2691,42,46,4,4
11744,11744,0.00392,0.00366,0.0033799999999999998,1.31866,38,41,4,4
11745,11745,0.0026,0.0021199999999999995,0.0022,0.44938,23,26,4,4
11746,11746,0.0022,0.0021199999999999995,0.0019,0.20738000000000004,20,22,4,4
11747,11747,0.00232,0.0019199999999999998,0.002,0.21739999999999998,21,23,4,4
11748,11748,0.0022,0.00172,0.0018199999999999998,0.15943999999999997,19,21,4,4
11749,11749,0.00396,0.00356,0.0039,1.5733000000000001,37,41,4,4
11750,11750,0.00142,0.0010600000000000002,0.0012,0.06774,13,13,4,4
11751,11751,0.00344,0.0034999999999999996,0.003,0.6244799999999999,32,37,4,4
11752,11752,0.00418,0.00414,0.0036,1.1059,42,45,4,4
11753,11753,0.00248,0.00116,0.0013,0.1002,15,16,6,7
11754,11754,0.00222,0.00194,0.00198,0.17688,19,22,4,4
11755,11755,0.0016999999999999997,0.0012399999999999998,0.0014,0.09678,14,16,4,4
11756,11756,0.0024,0.0028799999999999997,0.0021199999999999995,0.25354,23,25,4,4
11757,11757,0.005420000000000001,0.0061200000000000004,0.0047,7.51764,51,58,4,4
11758,11758,0.0034799999999999996,0.00298,0.003,0.58086,32,37,4,4
11759,11759,0.0018800000000000002,0.0014399999999999999,0.0016,0.14296,17,18,4,4
11760,11760,0.0025,0.0020399999999999997,0.0021,0.46747999999999995,22,25,4,4
11761,11761,0.0034200000000000003,0.00296,0.0029,0.8854600000000001,31,35,4,4
11762,11762,0.00262,0.00214,0.00214,0.2163,23,25,4,4
11763,11763,0.00162,0.00122,0.00142,0.08834,14,15,4,4
11764,11764,0.0031,0.0026400000000000004,0.0031399999999999996,0.90382,29,32,4,4
11765,11765,0.0032,0.0026400000000000004,0.00272,0.51174,28,32,4,4
11766,11766,0.0035000000000000005,0.00304,0.00304,1.12524,33,36,4,4
11767,11767,0.0021,0.00172,0.0018,0.13648000000000002,18,20,4,4
11768,11768,0.0037600000000000003,0.00346,0.0032200000000000006,0.74666,36,39,4,4
11769,11769,0.00494,0.00396,0.0037199999999999998,1.84172,39,44,4,4
11770,11770,0.0021800000000000005,0.00172,0.00182,0.19694,20,21,4,4
11771,11771,0.0026,0.0020399999999999997,0.0022,0.31232000000000004,24,25,6,6
11772,11772,0.00512,0.0049,0.00478,3.7745399999999996,50,54,4,4
11773,11773,0.0029,0.0024799999999999996,0.00256,0.58596,26,31,5,6
11774,11774,0.004059999999999999,0.005319999999999999,0.00352,0.8995,37,43,4,4
11775,11775,0.0046,0.004379999999999999,0.004,3.9928200000000005,44,49,4,4
11776,11776,0.0036,0.0031999999999999993,0.0037000000000000006,0.76678,33,37,3,2
11777,11777,0.0031,0.0027,0.0027,0.50952,31,33,4,4
11778,11778,0.0028,0.0023399999999999996,0.0024,0.35856,26,28,4,4
11779,11779,0.00344,0.0030199999999999997,0.0029,0.5260200000000002,32,36,4,4
11780,11780,0.00146,0.001,0.0012,0.047459999999999995,11,12,4,4
11781,11781,0.0038,0.0025,0.0025,0.42977999999999994,27,31,5,6
11782,11782,0.0022200000000000006,0.0018,0.0019,0.16128,20,22,4,4
11783,11783,0.00276,0.00232,0.0023,0.36748000000000003,24,27,4,4
11784,11784,0.00352,0.0031599999999999996,0.00304,0.6759000000000001,35,37,4,4
11785,11785,0.0014399999999999999,0.0010400000000000001,0.0013,0.06316000000000001,12,13,4,4
11786,11786,0.0018,0.00132,0.0015,0.16232,18,18,4,4
11787,11787,0.0024800000000000004,0.00202,0.00212,0.36938,22,24,4,4
11788,11788,0.005,0.00494,0.0044,2.2535800000000004,48,54,4,4
11789,11789,0.003,0.00258,0.00256,0.42973999999999996,27,31,4,4
11790,11790,0.0026,0.0020399999999999997,0.0022,0.21448,23,25,4,4
11791,11791,0.0026,0.0022400000000000002,0.0027400000000000002,0.45008,25,25,4,3
11792,11792,0.00266,0.0022400000000000002,0.0023,0.22121999999999997,23,26,4,4
11793,11793,0.0018199999999999998,0.0023399999999999996,0.0015,0.10164,15,17,4,4
11794,11794,0.00324,0.0027400000000000002,0.00276,0.55002,31,34,4,4
11795,11795,0.0037199999999999998,0.003940000000000001,0.0032199999999999998,0.64418,35,39,4,4
11796,11796,0.0049,0.00388,0.00354,1.6913399999999998,39,43,4,4
11797,11797,0.0037400000000000003,0.00338,0.0032,0.74578,36,39,4,4
11798,11798,0.0027400000000000002,0.0022400000000000002,0.0023,0.35184,26,27,4,4
11799,11799,0.0031399999999999996,0.0027400000000000002,0.0027,0.44110000000000005,29,32,4,4
11800,11800,0.0025200000000000005,0.00218,0.0022,0.45418000000000003,25,27,4,4
11801,11801,0.00292,0.00242,0.0024,0.5485800000000001,28,29,4,4
11802,11802,0.00416,0.00378,0.0035000000000000005,1.0316,40,44,4,4
11803,11803,0.0022,0.00184,0.0019199999999999998,0.20628000000000002,21,22,4,4
11804,11804,0.00284,0.0023399999999999996,0.0024,0.29486,25,28,4,4
11805,11805,0.0031200000000000004,0.0026400000000000004,0.0032199999999999998,0.74814,30,32,4,4
11806,11806,0.0047,0.0044399999999999995,0.00404,8.10864,46,51,4,4
11807,11807,0.00388,0.00346,0.00332,0.78948,36,40,4,4
11808,11808,0.00232,0.00182,0.0019,0.32076,20,22,4,4
11809,11809,0.00172,0.0012799999999999999,0.0015,0.0903,15,16,4,4
11810,11810,0.0037000000000000006,0.00248,0.0025,0.3888,27,30,4,4
11811,11811,0.00402,0.00448,0.0035000000000000005,0.89316,38,43,4,4
11812,11812,0.00352,0.0032200000000000006,0.0030199999999999997,0.5990800000000001,32,36,4,4
11813,11813,0.0031200000000000004,0.0026400000000000004,0.0026800000000000005,0.45055999999999996,29,32,4,4
11814,11814,0.0030199999999999997,0.0026,0.0026,0.38072,27,31,4,4
11815,11815,0.0022,0.0017799999999999997,0.0019,0.18514,20,22,4,4
11816,11816,0.0025,0.0020399999999999997,0.00216,0.2051,21,25,4,4
11817,11817,0.0029399999999999995,0.00248,0.0025,0.66458,30,31,4,4
11818,11818,0.01,0.01272,0.00934,256.63908000000004,99,110,4,4
11819,11819,0.0031600000000000005,0.0027400000000000002,0.00272,0.42824,29,32,4,4
11820,11820,0.00426,0.0041,0.00368,1.9564,40,45,4,4
11821,11821,0.00318,0.0019199999999999998,0.0019199999999999998,0.19698,20,22,4,4
11822,11822,0.0033600000000000006,0.00292,0.00284,0.7216600000000001,30,34,4,4
11823,11823,0.0023399999999999996,0.0017399999999999998,0.00184,0.18268,19,21,4,4
11824,11824,0.00398,0.0033600000000000006,0.00332,1.34406,36,40,4,4
11825,11825,0.00276,0.0022400000000000002,0.00232,0.45461999999999997,25,27,4,4
11826,11826,0.0021199999999999995,0.0024599999999999995,0.0018,0.19732,19,20,4,4
11827,11827,0.00232,0.00184,0.002,0.19722,21,23,4,4
11828,11828,0.00556,0.006039999999999999,0.0049,18.81674,57,61,4,4
11829,11829,0.00296,0.00246,0.00308,0.32126,26,30,4,4
11830,11830,0.0037000000000000006,0.00338,0.0032200000000000006,1.35378,36,39,4,4
11831,11831,0.0027400000000000002,0.00232,0.00232,0.30546,24,27,4,4
11832,11832,0.0033999999999999994,0.00298,0.003,0.5187999999999999,31,36,4,4
11833,11833,0.00642,0.006059999999999999,0.005,20.520000000000003,58,64,4,4
11834,11834,0.0026,0.0021,0.0022,0.23765999999999998,23,27,7,8
11835,11835,0.0022,0.00184,0.0019,0.16406,19,21,4,4
11836,11836,0.002,0.0015199999999999999,0.0016999999999999997,0.16234,18,19,4,4
11837,11837,0.0028799999999999997,0.0023399999999999996,0.0024,0.43332,26,28,4,4
11838,11838,0.0014,0.001,0.0012,0.04864,11,12,4,4
11839,11839,0.0037199999999999998,0.0032800000000000004,0.0031200000000000004,0.712,33,38,4,4
11840,11840,0.00228,0.00184,0.0019199999999999998,0.21083999999999997,20,22,4,4
11841,11841,0.005,0.00486,0.0043,1.2913400000000002,45,52,4,4
11842,11842,0.0028,0.0023399999999999996,0.0023,0.33412,25,27,4,4
11843,11843,0.00398,0.004399999999999999,0.0039,0.63936,38,43,8,10
11844,11844,0.00422,0.00446,0.00364,1.4961600000000002,40,45,4,4
11845,11845,0.00254,0.00214,0.00222,0.20800000000000002,22,25,4,4
11846,11846,0.00222,0.00194,0.00196,0.17406,19,22,5,5
11847,11847,0.0054,0.0046,0.004,3.5106200000000003,46,50,4,4
11848,11848,0.00196,0.0014799999999999998,0.00166,0.15994,17,19,4,4
11849,11849,0.0020599999999999998,0.00152,0.0017399999999999998,0.11664000000000001,17,19,4,4
11850,11850,0.00352,0.0031599999999999996,0.00304,0.9116,33,36,4,4
11851,11851,0.00438,0.004079999999999999,0.0037199999999999998,2.14906,42,46,4,4
11852,11852,0.0031,0.0027,0.0027,0.45166000000000006,29,32,4,4
11853,11853,0.0024800000000000004,0.0019,0.0021,0.25725999999999993,22,24,4,4
11854,11854,0.0051400000000000005,0.0057599999999999995,0.00442,6.086639999999999,50,55,4,4
11855,11855,0.0059,0.00594,0.00584,13.67886,56,63,4,4
11856,11856,0.0034800000000000005,0.0030600000000000002,0.003,0.6460600000000001,32,36,4,4
11857,11857,0.004880000000000001,0.00456,0.0041,2.1804200000000002,45,52,5,6
11858,11858,0.0026000000000000003,0.0020399999999999997,0.0022,0.24144000000000002,23,25,4,4
11859,11859,0.004059999999999999,0.00386,0.00278,1.05634,30,33,4,4
11860,11860,0.00252,0.00202,0.00216,0.20492,22,25,4,4
11861,11861,0.00372,0.00332,0.0032,0.6523000000000001,35,40,7,8
11862,11862,0.0045,0.0041800000000000006,0.0038,1.2655399999999999,42,48,4,4
11863,11863,0.0023799999999999993,0.0020399999999999997,0.0021,0.24406,21,24,4,4
11864,11864,0.0029,0.00244,0.0024,0.5302800000000001,27,29,4,4
11865,11865,0.0023,0.00184,0.0019199999999999998,0.26345999999999997,21,22,4,4
11866,11866,0.0025,0.0020399999999999997,0.0022,0.27052000000000004,23,25,4,4
11867,11867,0.0055,0.0055,0.00532,6.4655000000000005,53,58,4,4
11868,11868,0.0021,0.0016400000000000002,0.0018,0.14567999999999998,18,20,4,4
11869,11869,0.00244,0.00196,0.00202,0.21789999999999998,22,25,7,8
11870,11870,0.00546,0.005319999999999999,0.00458,8.66762,51,57,4,4
11871,11871,0.00296,0.00244,0.0025,0.35368000000000005,27,30,4,4
11872,11872,0.0052,0.004399999999999999,0.0039,4.3503,44,49,4,4
11873,11873,0.003659999999999999,0.00338,0.00302,0.5631,33,36,6,6
11874,11874,0.0034200000000000003,0.00378,0.0029,0.71384,32,35,4,4
11875,11875,0.00432,0.00398,0.0037600000000000003,2.08254,42,46,4,4
11876,11876,0.00332,0.0029399999999999995,0.00286,0.6722400000000001,33,35,4,4
11877,11877,0.0033,0.0027999999999999995,0.0028,1.04684,31,34,4,4
11878,11878,0.0037000000000000006,0.00338,0.0038199999999999996,0.7048599999999999,35,39,6,6
11879,11879,0.00214,0.0016400000000000002,0.00172,0.16206,19,21,4,4
11880,11880,0.00254,0.0020399999999999997,0.0022,0.25166,23,26,5,6
11881,11881,0.00228,0.00184,0.0019,0.20592000000000002,20,22,4,4
11882,11882,0.00462,0.0049,0.00396,3.1454600000000004,44,49,4,4
11883,11883,0.00366,0.00338,0.0032,1.87184,37,39,4,4
11884,11884,0.00182,0.00134,0.0015,0.13731999999999997,17,17,4,4
11885,11885,0.00522,0.00414,0.0037000000000000006,2.08946,43,47,4,4
11886,11886,0.0016,0.0012,0.00132,0.06917999999999999,13,14,4,4
11887,11887,0.0022,0.0017399999999999998,0.0019200000000000003,0.18453999999999998,19,21,4,4
11888,11888,0.0019,0.0015199999999999999,0.0016,0.23858000000000001,17,19,4,4
11889,11889,0.0039,0.00354,0.00332,1.22796,36,40,4,4
11890,11890,0.00396,0.00354,0.0033999999999999994,1.6160599999999998,36,42,4,4
11891,11891,0.0027,0.0024,0.0023,0.39798,24,27,4,4
11892,11892,0.0041,0.004739999999999999,0.0041400000000000005,0.9277000000000001,40,44,5,6
11893,11893,0.0047599999999999995,0.004520000000000001,0.00412,2.0620000000000003,45,50,4,4
11894,11894,0.00284,0.00232,0.0024,0.35059999999999997,25,28,4,4
11895,11895,0.0028,0.0023,0.0024,0.48782,25,29,4,4
11896,11896,0.004059999999999999,0.00366,0.0033599999999999997,0.8686,38,42,4,4
11897,11897,0.00232,0.00194,0.002,0.20076,20,23,4,4
11898,11898,0.00286,0.00238,0.00246,0.31089999999999995,25,28,4,4
11899,11899,0.004540000000000001,0.0034799999999999996,0.0033,1.09442,36,40,4,4
11900,11900,0.00262,0.0022400000000000002,0.00232,0.35436,24,26,4,4
11901,11901,0.0031200000000000004,0.0027400000000000002,0.00272,0.83722,29,32,4,4
11902,11902,0.0041,0.0038200000000000005,0.0036200000000000004,0.89542,39,44,5,5
11903,11903,0.0030399999999999997,0.00262,0.00262,0.7902600000000001,30,31,4,4
11904,11904,0.0028,0.00232,0.0024,0.38802,27,28,4,4
11905,11905,0.0016999999999999997,0.0014399999999999999,0.0015,0.12174,15,16,4,4
11906,11906,0.004,0.00398,0.00416,1.1686800000000002,41,43,4,4
11907,11907,0.0023599999999999997,0.0018599999999999999,0.002,0.24447999999999998,23,24,4,4
11908,11908,0.0043,0.004059999999999999,0.0038400000000000005,1.11522,40,46,4,4
11909,11909,0.00232,0.00276,0.0019,0.30176,21,23,4,4
11910,11910,0.00516,0.005280000000000001,0.00462,9.25422,51,56,4,4
11911,11911,0.00352,0.0031200000000000004,0.0031399999999999996,17.85314,33,37,4,4
11912,11912,0.0027400000000000002,0.00134,0.0015400000000000001,0.10012000000000001,16,17,4,4
11913,11913,0.00412,0.004379999999999999,0.00368,1.13982,38,45,4,4
11914,11914,0.00354,0.0031,0.00306,1.04488,33,37,4,4
11915,11915,0.0033999999999999994,0.0029399999999999995,0.0030199999999999997,1.32766,33,36,4,4
11916,11916,0.0029,0.0023399999999999996,0.00244,0.54666,26,29,4,4
11917,11917,0.0022,0.00184,0.00194,0.21833999999999998,21,23,4,4
11918,11918,0.0038,0.0034799999999999996,0.0038199999999999996,0.8044,35,39,4,4
11919,11919,0.0020799999999999994,0.0015400000000000001,0.00176,0.15374000000000002,18,20,6,6
11920,11920,0.0026,0.0023399999999999996,0.00226,0.32008000000000003,24,26,4,4
11921,11921,0.0043,0.004520000000000001,0.00386,1.63642,41,46,4,4
11922,11922,0.0021,0.00166,0.0018599999999999999,0.19198,19,21,4,4
11923,11923,0.0017599999999999998,0.0012399999999999998,0.0015,0.07024000000000001,14,15,4,4
11924,11924,0.0047,0.00484,0.00422,7.20802,48,51,4,4
11925,11925,0.0032199999999999998,0.0028200000000000005,0.00276,0.5231600000000001,29,33,4,4
11926,11926,0.0049,0.004859999999999999,0.00364,0.86736,39,43,4,4
11927,11927,0.00498,0.00494,0.00432,4.75718,48,53,4,4
11928,11928,0.0023,0.002,0.00198,0.23693999999999998,21,23,4,4
11929,11929,0.0036399999999999996,0.00354,0.0031,1.0512599999999999,34,38,4,4
11930,11930,0.00416,0.0037400000000000003,0.00412,1.11152,38,43,4,4
11931,11931,0.00356,0.0030600000000000002,0.003,1.286,32,36,4,4
11932,11932,0.0033799999999999998,0.0028200000000000005,0.0028,0.5901000000000001,32,35,4,4
11933,11933,0.0028200000000000005,0.0023399999999999996,0.0024199999999999994,0.32422000000000006,26,30,4,4
11934,11934,0.0039,0.0035000000000000005,0.0033999999999999994,0.92928,37,41,4,4
11935,11935,0.0028,0.00232,0.0023,0.45366,26,28,4,4
11936,11936,0.0028,0.00236,0.0025,0.35853999999999997,26,30,5,6
11937,11937,0.00332,0.00296,0.0028,0.8641,31,35,6,7
11938,11938,0.0022400000000000002,0.0010400000000000001,0.0012,0.05584,12,14,5,6
11939,11939,0.0020599999999999998,0.0017399999999999998,0.0018,0.15140000000000003,18,20,4,4
11940,11940,0.00574,0.00572,0.00498,9.44128,55,61,4,4
11941,11941,0.0046,0.005339999999999999,0.004,1.31452,44,48,4,4
11942,11942,0.002,0.0015400000000000001,0.00172,0.12358,16,18,4,4
11943,11943,0.0034999999999999996,0.0030800000000000003,0.00364,1.22754,34,36,4,4
11944,11944,0.00278,0.00244,0.00236,0.46672,26,28,4,4
11945,11945,0.0051,0.00506,0.0045000000000000005,10.01716,50,54,4,4
11946,11946,0.0023799999999999993,0.00184,0.0020599999999999998,0.20272,20,23,4,4
11947,11947,0.0023,0.00194,0.00202,0.17198,21,23,4,4
11948,11948,0.0028200000000000005,0.0023399999999999996,0.00242,0.35628,25,28,4,4
11949,11949,0.004239999999999999,0.00388,0.00368,1.6238,39,44,4,4
11950,11950,0.0039000000000000007,0.00358,0.0034000000000000002,2.38494,38,42,4,4
11951,11951,0.0043,0.0030800000000000003,0.0030800000000000003,0.6225400000000001,34,37,4,4
11952,11952,0.0038599999999999997,0.0034000000000000002,0.0032600000000000003,1.61142,36,40,4,4
11953,11953,0.004379999999999999,0.00428,0.00378,1.2814800000000002,43,47,4,4
11954,11954,0.0032199999999999998,0.0026400000000000004,0.00272,0.58208,29,32,4,4
11955,11955,0.00456,0.00428,0.0045,1.3203600000000002,44,49,4,4
11956,11956,0.004719999999999999,0.004379999999999999,0.0041,1.2913199999999998,43,50,4,4
11957,11957,0.0029,0.0034999999999999996,0.0025,0.67536,27,30,4,4
11958,11958,0.00356,0.0031200000000000004,0.0030199999999999997,0.5678,33,37,4,4
11959,11959,0.00522,0.0051,0.00456,5.9691,49,55,4,4
11960,11960,0.0019,0.0014799999999999998,0.0016,0.10284,16,17,4,4
11961,11961,0.00198,0.0016,0.0017399999999999998,0.18772000000000003,19,20,4,4
11962,11962,0.0054,0.0044800000000000005,0.00396,2.54974,42,48,4,4
11963,11963,0.00312,0.00276,0.00272,0.51718,29,32,4,4
11964,11964,0.0042,0.00388,0.0036199999999999995,1.0114,39,44,4,4
11965,11965,0.003,0.00258,0.0026,0.4566,27,31,4,4
11966,11966,0.00262,0.00222,0.00232,0.41284,26,27,4,4
11967,11967,0.00424,0.00396,0.004079999999999999,1.08048,41,44,4,4
11968,11968,0.0016,0.00114,0.00132,0.08771999999999999,13,15,5,6
11969,11969,0.0041,0.00378,0.0035000000000000005,1.6595799999999996,40,43,4,4
11970,11970,0.0018,0.00134,0.0015,0.07928,15,16,4,4
11971,11971,0.00254,0.0020399999999999997,0.0021,0.20606,22,26,7,8
11972,11972,0.00354,0.0031,0.003,0.6411399999999999,33,37,4,4
11973,11973,0.00418,0.0046,0.00358,1.46374,39,43,4,4
11974,11974,0.00534,0.00438,0.0039,1.5755199999999998,44,49,4,4
11975,11975,0.0028,0.0022600000000000003,0.0024,0.33278,25,28,4,4
11976,11976,0.0022600000000000003,0.00184,0.0019,0.17668000000000003,20,22,4,4
11977,11977,0.0038399999999999997,0.0034200000000000003,0.00332,0.76818,37,41,4,4
11978,11978,0.0021199999999999995,0.0016400000000000002,0.0018,0.16418,18,20,4,4
11979,11979,0.00386,0.0034000000000000002,0.0032,0.77274,36,40,4,4
11980,11980,0.0047,0.0046,0.00468,5.408959999999999,46,51,4,4
11981,11981,0.0032199999999999998,0.0028,0.00276,0.69116,30,33,4,4
11982,11982,0.00258,0.0020399999999999997,0.0022,0.40888,23,26,4,4
11983,11983,0.00252,0.0021000000000000003,0.0021199999999999995,0.51792,24,25,4,4
11984,11984,0.0023,0.0017399999999999998,0.0019199999999999998,0.22064,20,22,4,4
11985,11985,0.0045000000000000005,0.00458,0.00388,1.04192,42,47,4,4
11986,11986,0.003940000000000001,0.0036200000000000004,0.0034200000000000003,0.78616,36,41,4,4
11987,11987,0.00338,0.00214,0.0023,0.41014,23,26,4,4
11988,11988,0.0019199999999999998,0.0015400000000000001,0.0016,0.18352,18,19,4,4
11989,11989,0.00352,0.0031399999999999996,0.003,0.57482,33,36,4,4
11990,11990,0.0031600000000000005,0.00284,0.00282,0.41834,29,33,4,4
11991,11991,0.00262,0.0034999999999999996,0.00222,0.47207999999999994,24,26,4,4
11992,11992,0.00414,0.00388,0.00356,0.9787799999999999,40,43,4,4
11993,11993,0.0031,0.0026400000000000004,0.00334,0.3496,27,32,4,4
11994,11994,0.00442,0.00476,0.0038199999999999996,1.1396600000000001,42,48,4,4
11995,11995,0.0035000000000000005,0.00304,0.00304,0.9982599999999999,32,36,4,4
11996,11996,0.0021,0.00162,0.00184,0.1752,19,20,4,4
11997,11997,0.0025,0.00202,0.00214,0.24478,22,25,4,4
11998,11998,0.00332,0.0030199999999999997,0.0028200000000000005,0.6398,31,34,4,4
11999,11999,0.00182,0.0014,0.0015199999999999999,0.11656,16,17,4,4
12000,12000,0.00304,0.0026400000000000004,0.00262,0.76044,28,31,4,4
12001,12001,0.0022,0.00172,0.0019,0.27784,19,21,4,4
12002,12002,0.0034999999999999996,0.0023399999999999996,0.0023,0.29610000000000003,25,27,4,4
12003,12003,0.0022600000000000003,0.0017599999999999998,0.002,0.27318000000000003,20,22,4,4
12004,12004,0.005040000000000001,0.00552,0.00442,7.292140000000001,50,54,4,4
12005,12005,0.0032,0.00276,0.00284,0.5186599999999999,30,33,4,4
12006,12006,0.0021,0.0017599999999999998,0.0018199999999999998,0.18192,19,21,4,4
12007,12007,0.0019,0.00134,0.00222,0.15042000000000003,17,18,4,4
12008,12008,0.00432,0.0039,0.0035000000000000005,1.9320799999999998,39,44,4,4
12009,12009,0.00324,0.00358,0.0027400000000000002,0.8906400000000001,29,34,5,6
12010,12010,0.00424,0.004,0.0036,1.84918,40,44,4,4
12011,12011,0.0043,0.004200000000000001,0.0037000000000000006,2.363,41,45,4,4
12012,12012,0.0025,0.00204,0.00212,0.32588,26,26,3,2
12013,12013,0.0035000000000000005,0.00304,0.003,0.9924200000000001,32,36,4,4
12014,12014,0.00432,0.00398,0.0037000000000000006,2.6566,41,46,4,4
12015,12015,0.00368,0.0023399999999999996,0.0024,0.30318,26,28,4,4
12016,12016,0.00402,0.00428,0.0036,2.00568,37,43,4,4
12017,12017,0.0033999999999999994,0.0029399999999999995,0.0029,0.4913,31,35,4,4
12018,12018,0.0021,0.0016799999999999999,0.0018,0.14354,18,20,4,4
12019,12019,0.00272,0.00214,0.00292,0.26828,23,26,4,4
12020,12020,0.0040999999999999995,0.00356,0.0033999999999999994,2.1336799999999996,38,42,4,4
12021,12021,0.0029399999999999995,0.0023399999999999996,0.0025,0.36232000000000003,26,29,4,4
12022,12022,0.00332,0.0029,0.00278,1.1737199999999999,34,36,5,6
12023,12023,0.00438,0.0041800000000000006,0.0038,2.459,41,46,4,4
12024,12024,0.0018199999999999998,0.00142,0.0016,0.11821999999999999,16,19,6,7
12025,12025,0.00494,0.00562,0.0042,3.37844,47,52,4,4
12026,12026,0.00652,0.00682,0.0056,21.28122,65,71,4,4
12027,12027,0.00482,0.0037600000000000003,0.00344,2.0327200000000003,39,42,4,4
12028,12028,0.02604,0.00244,0.00254,0.6136999999999999,28,30,4,4
12029,12029,0.00324,0.0030200000000000005,0.0028200000000000005,1.22712,33,34,4,4
12030,12030,0.0053,0.00556,0.0055000000000000005,1.6101199999999998,49,58,4,4
